club_id,club,player_name,nationality,position,age,born,mp,starts,min,90s,gls,ast,g+a,g-pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg+xag,prgc,prgp,prgr,p90_gls,p90_ast,p90_g+a,p90_g-pk,p90_g+a-pk,p90_xg,p90_xag,p90_xg+xag,p90_npxg,p90_npxg+xag,matches
3,Burnley,Luke McNally,Republic of Ireland,"DF,MF",24.0,1999.0,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/22a93e73/matchlogs/2024-2025/summary/Luke-McNally-Match-Logs
11,Millwall,Dan McNamara,Republic of Ireland,DF,25.0,1998.0,13,7,683,7.6,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,4,34,6,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,https://fbref.com/en/players/390a580b/matchlogs/2024-2025/summary/Dan-McNamara-Match-Logs
19,Sheffield Wednesday,Charlie McNeill,England,"MF,FW",20.0,2003.0,4,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,5,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,https://fbref.com/en/players/f9de9c23/matchlogs/2024-2025/summary/Charlie-McNeill-Match-Logs
16,Preston North End,Jayden Meghoma,England,"DF,FW",18.0,2006.0,12,11,768,8.5,0,1,1,0,0,0,1,0,0.0,0.0,0.8,0.9,10,14,26,0.0,0.12,0.12,0.0,0.12,0.01,0.1,0.1,0.01,0.1,https://fbref.com/en/players/07382f6c/matchlogs/2024-2025/summary/Jayden-Meghoma-Match-Logs
7,Hull City,Marvin Mehlem,Germany,MF,26.0,1997.0,16,9,902,10.0,0,3,3,0,0,0,2,0,1.5,1.5,1.2,2.8,6,17,41,0.0,0.3,0.3,0.0,0.3,0.15,0.12,0.28,0.15,0.28,https://fbref.com/en/players/10876d02/matchlogs/2024-2025/summary/Marvin-Mehlem-Match-Logs
2,Bristol City,Anis Mehmeti,Albania,"FW,MF",23.0,2001.0,42,29,2558,28.4,12,1,13,10,2,2,3,0,10.4,8.8,3.8,12.6,100,76,207,0.42,0.04,0.46,0.35,0.39,0.37,0.13,0.5,0.31,0.44,https://fbref.com/en/players/48a08f79/matchlogs/2024-2025/summary/Anis-Mehmeti-Match-Logs
4,Cardiff City,Yakou Méïte,Ivory Coast,FW,28.0,1996.0,34,11,1201,13.3,3,0,3,3,0,0,1,0,3.8,3.8,0.5,4.3,21,13,73,0.22,0.0,0.22,0.22,0.22,0.28,0.04,0.32,0.28,0.32,https://fbref.com/en/players/c55e8ab0/matchlogs/2024-2025/summary/Yakou-Meite-Match-Logs
3,Burnley,Hannibal Mejbri,Tunisia,"MF,FW",21.0,2003.0,37,23,1924,21.4,1,4,5,1,0,0,8,1,2.6,2.6,3.2,5.8,46,95,121,0.05,0.19,0.23,0.05,0.23,0.12,0.15,0.27,0.12,0.27,https://fbref.com/en/players/ca22ccb0/matchlogs/2024-2025/summary/Hannibal-Mejbri-Match-Logs
6,Derby County,Nathaniel Mendez-Laing,Guatemala,"FW,MF",32.0,1992.0,41,26,2098,23.3,3,4,7,2,1,1,4,0,3.3,2.5,3.7,6.2,73,77,153,0.13,0.17,0.3,0.09,0.26,0.14,0.16,0.3,0.11,0.27,https://fbref.com/en/players/b4b2f632/matchlogs/2024-2025/summary/Nathaniel-Mendez-Laing-Match-Logs
9,Luton Town,Teden Mengi,England,DF,22.0,2002.0,20,17,1569,17.4,1,1,2,1,0,0,3,0,0.9,0.9,0.4,1.3,10,58,3,0.06,0.06,0.11,0.06,0.11,0.05,0.02,0.07,0.05,0.07,https://fbref.com/en/players/91748070/matchlogs/2024-2025/summary/Teden-Mengi-Match-Logs
21,Sunderland,Chris Mepham,Wales,DF,26.0,1997.0,38,37,3273,36.4,1,0,1,1,0,0,10,1,1.8,1.8,0.6,2.4,41,145,5,0.03,0.0,0.03,0.03,0.03,0.05,0.02,0.07,0.05,0.07,https://fbref.com/en/players/fed96827/matchlogs/2024-2025/summary/Chris-Mepham-Match-Logs
8,Leeds United,Illan Meslier,France,GK,24.0,2000.0,39,39,3510,39.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/6b625ac2/matchlogs/2024-2025/summary/Illan-Meslier-Match-Logs
7,Hull City,Liam Millar,Canada,"MF,FW",24.0,1999.0,11,6,619,6.9,1,2,3,1,0,0,3,0,0.7,0.7,1.0,1.6,52,28,61,0.15,0.29,0.44,0.15,0.44,0.1,0.14,0.24,0.1,0.24,https://fbref.com/en/players/983515f8/matchlogs/2024-2025/summary/Liam-Millar-Match-Logs
13,Oxford United,Stanley Mills,England,"FW,MF",20.0,2003.0,11,3,355,3.9,1,0,1,1,0,0,2,0,1.0,1.0,0.7,1.6,8,14,23,0.25,0.0,0.25,0.25,0.25,0.24,0.17,0.41,0.24,0.41,https://fbref.com/en/players/c0a454d5/matchlogs/2024-2025/summary/Stanley-Mills-Match-Logs
17,Queens Park Rangers,Yang Minhyeok,South Korea,"FW,MF",18.0,2006.0,14,8,692,7.7,2,1,3,2,0,0,1,0,1.7,1.7,0.8,2.5,19,11,54,0.26,0.13,0.39,0.26,0.39,0.22,0.11,0.33,0.22,0.33,https://fbref.com/en/players/fe3db176/matchlogs/2024-2025/summary/Yang-Minhyeok-Match-Logs
11,Millwall,Billy Mitchell,England,MF,24.0,2000.0,19,9,891,9.9,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.4,10,45,7,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.01,0.04,https://fbref.com/en/players/88ff9db9/matchlogs/2024-2025/summary/Billy-Mitchell-Match-Logs
13,Oxford United,Idris El Mizouni,Tunisia,MF,23.0,2000.0,28,12,1244,13.8,1,2,3,1,0,0,2,0,1.8,1.8,1.2,3.0,28,48,41,0.07,0.14,0.22,0.07,0.22,0.13,0.08,0.22,0.13,0.22,https://fbref.com/en/players/dce6818c/matchlogs/2024-2025/summary/Idris-El-Mizouni-Match-Logs
20,Stoke City,Ryan Mmaee,Morocco,FW,26.0,1997.0,3,1,111,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,https://fbref.com/en/players/8a56c04c/matchlogs/2024-2025/summary/Ryan-Mmaee-Match-Logs
24,West Bromwich Albion,Jayson Molumby,Republic of Ireland,MF,24.0,1999.0,37,30,2702,30.0,4,1,5,4,0,0,11,1,3.5,3.5,1.0,4.6,57,164,69,0.13,0.03,0.17,0.13,0.17,0.12,0.03,0.15,0.12,0.15,https://fbref.com/en/players/c908a1bc/matchlogs/2024-2025/summary/Jayson-Molumby-Match-Logs
1,Blackburn Rovers,Kristi Montgomery,Scotland,DF,20.0,2004.0,3,1,137,1.5,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/8c1a7e94/matchlogs/2024-2025/summary/Kristi-Montgomery-Match-Logs
13,Oxford United,Elliott Moore,England,DF,27.0,1997.0,26,24,2057,22.9,1,2,3,1,0,0,7,0,0.4,0.4,0.7,1.2,0,18,2,0.04,0.09,0.13,0.04,0.13,0.02,0.03,0.05,0.02,0.05,https://fbref.com/en/players/328bcff5/matchlogs/2024-2025/summary/Elliott-Moore-Match-Logs
18,Sheffield United,Kieffer Moore,Wales,FW,31.0,1992.0,27,18,1767,19.6,5,0,5,4,1,3,1,0,9.2,6.8,1.4,8.2,19,27,78,0.25,0.0,0.25,0.2,0.2,0.47,0.07,0.54,0.35,0.42,https://fbref.com/en/players/01ce9e70/matchlogs/2024-2025/summary/Kieffer-Moore-Match-Logs
21,Sunderland,Simon Moore,England,GK,34.0,1990.0,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/e7434f04/matchlogs/2024-2025/summary/Simon-Moore-Match-Logs
20,Stoke City,Andrew Moran,Republic of Ireland,"MF,FW",20.0,2003.0,35,26,2357,26.2,4,3,7,4,0,0,9,0,2.3,2.3,3.3,5.7,49,110,89,0.15,0.11,0.27,0.15,0.27,0.09,0.13,0.22,0.09,0.22,https://fbref.com/en/players/c4720845/matchlogs/2024-2025/summary/Andrew-Moran-Match-Logs
17,Queens Park Rangers,Kieran Morgan,England,MF,18.0,2006.0,30,19,1586,17.6,1,2,3,1,0,0,5,0,0.9,0.9,1.5,2.4,12,66,41,0.06,0.11,0.17,0.06,0.17,0.05,0.08,0.14,0.05,0.14,https://fbref.com/en/players/a7fef3f4/matchlogs/2024-2025/summary/Kieran-Morgan-Match-Logs
10,Middlesbrough,Aidan Morris,United States,MF,22.0,2001.0,35,33,2915,32.4,0,2,2,0,0,0,4,0,1.8,1.8,1.5,3.3,28,184,50,0.0,0.06,0.06,0.0,0.06,0.06,0.04,0.1,0.06,0.1,https://fbref.com/en/players/3778339c/matchlogs/2024-2025/summary/Aidan-Morris-Match-Logs
9,Luton Town,Carlton Morris,England,FW,28.0,1995.0,41,37,3123,34.7,8,2,10,6,2,2,10,0,8.2,6.6,3.6,10.2,36,78,173,0.23,0.06,0.29,0.17,0.23,0.24,0.1,0.34,0.19,0.29,https://fbref.com/en/players/2da834f1/matchlogs/2024-2025/summary/Carlton-Morris-Match-Logs
23,Watford,James Morris,England,DF,22.0,2001.0,18,13,1086,12.1,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,2,49,5,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,https://fbref.com/en/players/59e3e314/matchlogs/2024-2025/summary/James-Morris-Match-Logs
2,Bristol City,Elijah Morrison,England,DF,18.0,2006.0,3,0,39,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,0,3,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,https://fbref.com/en/players/10311892/matchlogs/2024-2025/summary/Elijah-Morrison-Match-Logs
17,Queens Park Rangers,Liam Morrison,Scotland,DF,21.0,2003.0,19,14,1302,14.5,0,0,0,0,0,0,3,0,1.0,1.0,0.0,1.0,2,24,0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,https://fbref.com/en/players/1cf2cfc8/matchlogs/2024-2025/summary/Liam-Morrison-Match-Logs
9,Luton Town,Victor Moses,Nigeria,"DF,MF",33.0,1990.0,18,12,1135,12.6,1,0,1,1,0,0,0,0,0.7,0.7,0.8,1.5,30,36,43,0.08,0.0,0.08,0.08,0.08,0.06,0.07,0.12,0.06,0.12,https://fbref.com/en/players/e726e11e/matchlogs/2024-2025/summary/Victor-Moses-Match-Logs
24,West Bromwich Albion,Alex Mowatt,England,MF,29.0,1995.0,43,39,3351,37.2,7,2,9,7,0,0,5,0,2.6,2.6,4.3,6.9,46,251,50,0.19,0.05,0.24,0.19,0.24,0.07,0.11,0.19,0.07,0.19,https://fbref.com/en/players/361b8b6c/matchlogs/2024-2025/summary/Alex-Mowatt-Match-Logs
15,Portsmouth,Owen Moxon,England,MF,26.0,1998.0,12,2,275,3.1,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,0,14,5,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,https://fbref.com/en/players/4bd8ec48/matchlogs/2024-2025/summary/Owen-Moxon-Match-Logs
14,Plymouth Argyle,Bali Mumba,England,"DF,MF",22.0,2001.0,43,37,3396,37.7,0,2,2,0,0,0,3,0,0.8,0.8,2.0,2.7,66,121,102,0.0,0.05,0.05,0.0,0.05,0.02,0.05,0.07,0.02,0.07,https://fbref.com/en/players/2d760d7b/matchlogs/2024-2025/summary/Bali-Mumba-Match-Logs
21,Sunderland,Romaine Mundle,England,"FW,MF",21.0,2003.0,22,17,1433,15.9,5,2,7,5,0,0,1,0,2.2,2.2,1.4,3.7,100,44,179,0.31,0.13,0.44,0.31,0.44,0.14,0.09,0.23,0.14,0.23,https://fbref.com/en/players/597610cd/matchlogs/2024-2025/summary/Romaine-Mundle-Match-Logs
15,Portsmouth,Josh Murphy,England,FW,29.0,1995.0,42,40,3426,38.1,7,14,21,7,0,0,6,0,5.0,5.0,11.1,16.1,163,81,243,0.18,0.37,0.55,0.18,0.55,0.13,0.29,0.42,0.13,0.42,https://fbref.com/en/players/b30c7426/matchlogs/2024-2025/summary/Josh-Murphy-Match-Logs
19,Sheffield Wednesday,Anthony Musaba,Netherlands,"FW,MF",23.0,2000.0,29,12,1328,14.8,3,6,9,3,0,0,0,0,4.5,4.5,2.6,7.1,67,26,111,0.2,0.41,0.61,0.2,0.61,0.31,0.17,0.48,0.31,0.48,https://fbref.com/en/players/cf7836a2/matchlogs/2024-2025/summary/Anthony-Musaba-Match-Logs
12,Norwich City,Elliot Myles,Wales,MF,17.0,2007.0,3,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/fd195bd7/matchlogs/2024-2025/summary/Elliot-Myles-Match-Logs
23,Watford,Amin Nabizada,England,MF,17.0,2007.0,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/0d09422a/matchlogs/2024-2025/summary/Amin-Nabizada-Match-Logs
2,Bristol City,Kal Naismith,Scotland,DF,32.0,1992.0,6,2,286,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,https://fbref.com/en/players/d3ccb0ea/matchlogs/2024-2025/summary/Kal-Naismith-Match-Logs
9,Luton Town,Kal Naismith,Scotland,"DF,MF",32.0,1992.0,10,5,463,5.1,0,0,0,0,0,0,2,1,0.1,0.1,0.1,0.1,1,16,2,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,https://fbref.com/en/players/d3ccb0ea/matchlogs/2024-2025/summary/Kal-Naismith-Match-Logs
9,Luton Town,Marvelous Nakamba,Zimbabwe,MF,30.0,1994.0,21,15,1295,14.4,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,8,37,7,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,https://fbref.com/en/players/de5b5570/matchlogs/2024-2025/summary/Marvelous-Nakamba-Match-Logs
17,Queens Park Rangers,Paul Nardi,France,GK,30.0,1994.0,45,45,4050,45.0,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.4,0,2,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,https://fbref.com/en/players/2d70dbe5/matchlogs/2024-2025/summary/Paul-Nardi-Match-Logs
22,Swansea City,Kyle Naughton,England,DF,35.0,1988.0,23,9,826,9.2,0,0,0,0,0,0,1,0,0.0,0.0,0.6,0.6,12,43,14,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,https://fbref.com/en/players/e860c42f/matchlogs/2024-2025/summary/Kyle-Naughton-Match-Logs
11,Millwall,Camiel Neghli,Netherlands,"FW,MF",22.0,2001.0,4,2,193,2.1,1,0,1,1,0,0,0,0,0.8,0.8,0.1,0.9,5,7,11,0.47,0.0,0.47,0.47,0.47,0.36,0.06,0.42,0.36,0.42,https://fbref.com/en/players/ad0d3536/matchlogs/2024-2025/summary/Camiel-Neghli-Match-Logs
21,Sunderland,Dan Neil,England,MF,22.0,2001.0,44,44,3877,43.1,2,3,5,2,0,0,4,1,0.8,0.8,2.6,3.5,49,252,52,0.05,0.07,0.12,0.05,0.12,0.02,0.06,0.08,0.02,0.08,https://fbref.com/en/players/a47ad0f5/matchlogs/2024-2025/summary/Dan-Neil-Match-Logs
13,Oxford United,Benjamin Nelson,England,DF,20.0,2004.0,17,16,1372,15.2,1,0,1,1,0,0,1,0,0.4,0.4,0.1,0.5,2,20,1,0.07,0.0,0.07,0.07,0.07,0.02,0.01,0.03,0.02,0.03,https://fbref.com/en/players/7be10897/matchlogs/2024-2025/summary/Benjamin-Nelson-Match-Logs
6,Derby County,Curtis Nelson,England,DF,31.0,1993.0,27,27,2430,27.0,2,1,3,2,0,0,3,0,1.0,1.0,1.0,2.0,0,43,0,0.07,0.04,0.11,0.07,0.11,0.04,0.04,0.08,0.04,0.08,https://fbref.com/en/players/943a8857/matchlogs/2024-2025/summary/Curtis-Nelson-Match-Logs
9,Luton Town,Zack Nelson,England,"MF,FW",19.0,2004.0,21,7,799,8.9,0,1,1,0,0,0,4,0,0.6,0.6,1.3,2.0,9,25,37,0.0,0.11,0.11,0.0,0.11,0.07,0.15,0.22,0.07,0.22,https://fbref.com/en/players/de0abf23/matchlogs/2024-2025/summary/Zack-Nelson-Match-Logs
4,Cardiff City,Perry Ng,England,DF,28.0,1996.0,35,31,2793,31.0,1,1,2,1,0,0,9,0,1.6,1.6,1.8,3.4,20,143,90,0.03,0.03,0.06,0.03,0.06,0.05,0.06,0.11,0.05,0.11,https://fbref.com/en/players/920afe91/matchlogs/2024-2025/summary/Perry-Ng-Match-Logs
23,Watford,Jeremy Ngakia,Thailand,DF,23.0,2000.0,29,23,1883,20.9,1,0,1,1,0,0,5,0,1.4,1.4,0.9,2.3,44,70,90,0.05,0.0,0.05,0.05,0.05,0.07,0.04,0.11,0.07,0.11,https://fbref.com/en/players/3631ad41/matchlogs/2024-2025/summary/Jeremy-Ngakia-Match-Logs
11,Millwall,Kevin Nisbet,Scotland,FW,27.0,1997.0,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/9f9f2ca7/matchlogs/2024-2025/summary/Kevin-Nisbet-Match-Logs
9,Luton Town,Lasse Nordås,Norway,"FW,MF",22.0,2002.0,10,2,255,2.8,0,1,1,0,0,0,0,0,0.7,0.7,0.4,1.1,3,5,19,0.0,0.35,0.35,0.0,0.35,0.24,0.13,0.38,0.24,0.38,https://fbref.com/en/players/71e1b938/matchlogs/2024-2025/summary/Lasse-Nordas-Match-Logs
11,Millwall,Casper de Norre,Belgium,MF,27.0,1997.0,46,44,3606,40.1,3,4,7,3,0,0,5,0,2.2,2.2,2.7,4.9,23,187,45,0.07,0.1,0.17,0.07,0.17,0.05,0.07,0.12,0.05,0.12,https://fbref.com/en/players/b3e4a674/matchlogs/2024-2025/summary/Casper-de-Norre-Match-Logs
18,Sheffield United,Rhys Norrington-Davies,Wales,DF,25.0,1999.0,14,2,251,2.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,7,6,7,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.01,0.05,https://fbref.com/en/players/ca76b087/matchlogs/2024-2025/summary/Rhys-Norrington-Davies-Match-Logs
15,Portsmouth,Will Norris,England,GK,30.0,1993.0,8,8,720,8.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/c73ada83/matchlogs/2024-2025/summary/Will-Norris-Match-Logs
12,Norwich City,Marcelino Núñez,Chile,MF,24.0,2000.0,32,27,2245,24.9,6,4,10,6,0,0,5,0,4.4,4.4,4.8,9.2,32,147,57,0.24,0.16,0.4,0.24,0.4,0.17,0.19,0.37,0.17,0.37,https://fbref.com/en/players/b6d1cf5c/matchlogs/2024-2025/summary/Marcelino-Nunez-Match-Logs
4,Cardiff City,Tanatswa Nyakuhwa,Wales,DF,18.0,2005.0,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/23dcb840/matchlogs/2024-2025/summary/Tanatswa-Nyakuhwa-Match-Logs
6,Derby County,Ryan Nyambe,Namibia,DF,26.0,1997.0,17,14,1125,12.5,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,19,28,18,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,https://fbref.com/en/players/bb89bef7/matchlogs/2024-2025/summary/Ryan-Nyambe-Match-Logs
22,Swansea City,Lewis O'Brien,England,MF,25.0,1998.0,16,16,1419,15.8,1,0,1,1,0,0,2,0,1.3,1.3,1.1,2.3,29,58,45,0.06,0.0,0.06,0.06,0.06,0.08,0.07,0.15,0.08,0.15,https://fbref.com/en/players/089667a5/matchlogs/2024-2025/summary/Lewis-OBrien-Match-Logs
13,Oxford United,Gatlin O'Donkor,England,FW,19.0,2004.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/17d6aa07/matchlogs/2024-2025/summary/Gatlin-ODonkor-Match-Logs
4,Cardiff City,Callum O'Dowda,Republic of Ireland,"DF,FW",29.0,1995.0,42,41,3546,39.4,2,3,5,2,0,0,7,0,1.2,1.2,4.2,5.4,111,103,156,0.05,0.08,0.13,0.05,0.13,0.03,0.11,0.14,0.03,0.14,https://fbref.com/en/players/c8cf8f64/matchlogs/2024-2025/summary/Callum-ODowda-Match-Logs
18,Sheffield United,Callum O'Hare,England,"MF,FW",26.0,1998.0,44,38,3139,34.9,2,6,8,2,0,0,2,0,4.7,4.7,5.5,10.2,55,127,233,0.06,0.17,0.23,0.06,0.23,0.13,0.16,0.29,0.13,0.29,https://fbref.com/en/players/39072483/matchlogs/2024-2025/summary/Callum-OHare-Match-Logs
2,Bristol City,Max O'Leary,Republic of Ireland,GK,27.0,1996.0,46,46,4140,46.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/a77c1ce8/matchlogs/2024-2025/summary/Max-OLeary-Match-Logs
15,Portsmouth,Mark O'Mahony,Republic of Ireland,FW,19.0,2005.0,13,5,595,6.6,3,0,3,3,0,0,1,0,1.9,1.9,0.2,2.1,2,5,20,0.45,0.0,0.45,0.45,0.45,0.29,0.02,0.31,0.29,0.31,https://fbref.com/en/players/a3afdd69/matchlogs/2024-2025/summary/Mark-OMahony-Match-Logs
21,Sunderland,Luke O'Nien,England,DF,29.0,1994.0,45,44,3934,43.7,3,1,4,3,0,1,9,0,3.3,2.6,1.0,3.5,45,229,26,0.07,0.02,0.09,0.07,0.09,0.08,0.02,0.1,0.06,0.08,https://fbref.com/en/players/8092d497/matchlogs/2024-2025/summary/Luke-ONien-Match-Logs
3,Burnley,Dara O'Shea,Republic of Ireland,DF,25.0,1999.0,2,2,180,2.0,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.2,0,1,0,0.5,0.0,0.5,0.5,0.5,0.06,0.02,0.08,0.06,0.08,https://fbref.com/en/players/1d042188/matchlogs/2024-2025/summary/Dara-OShea-Match-Logs
14,Plymouth Argyle,Michael Obafemi,Republic of Ireland,"FW,MF",24.0,2000.0,29,14,1196,13.3,2,0,2,2,0,0,0,0,2.0,2.0,1.1,3.0,14,13,68,0.15,0.0,0.15,0.15,0.15,0.15,0.08,0.23,0.15,0.23,https://fbref.com/en/players/caa1a7f0/matchlogs/2024-2025/summary/Michael-Obafemi-Match-Logs
3,Burnley,Wilson Odobert,France,MF,19.0,2004.0,1,1,89,1.0,1,0,1,1,0,0,0,0,0.6,0.6,0.2,0.8,3,3,7,1.01,0.0,1.01,1.01,1.01,0.58,0.21,0.79,0.58,0.79,https://fbref.com/en/players/35516eac/matchlogs/2024-2025/summary/Wilson-Odobert-Match-Logs
9,Luton Town,Chiedozie Ogbene,Republic of Ireland,"DF,MF",27.0,1997.0,3,3,246,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,11,6,18,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,https://fbref.com/en/players/788c0277/matchlogs/2024-2025/summary/Chiedozie-Ogbene-Match-Logs
14,Plymouth Argyle,Nathanael Ogbeta,England,DF,23.0,2001.0,17,9,626,7.0,1,1,2,1,0,0,1,0,0.4,0.4,0.6,1.0,11,12,17,0.14,0.14,0.29,0.14,0.29,0.06,0.08,0.14,0.06,0.14,https://fbref.com/en/players/e8570430/matchlogs/2024-2025/summary/Nathanael-Ogbeta-Match-Logs
23,Watford,Angelo Ogbonna,Italy,DF,36.0,1988.0,6,5,398,4.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/74b2cd7e/matchlogs/2024-2025/summary/Angelo-Ogbonna-Match-Logs
15,Portsmouth,Connor Ogilvie,England,DF,28.0,1996.0,45,45,4028,44.8,4,1,5,4,0,0,5,0,4.4,4.4,1.8,6.3,29,147,63,0.09,0.02,0.11,0.09,0.11,0.1,0.04,0.14,0.1,0.14,https://fbref.com/en/players/c096c77f/matchlogs/2024-2025/summary/Connor-Ogilvie-Match-Logs
1,Blackburn Rovers,Yuki Ohashi,Japan,"FW,MF",28.0,1996.0,36,26,2221,24.7,9,3,12,9,0,0,3,0,7.2,7.2,1.0,8.2,36,48,135,0.36,0.12,0.49,0.36,0.49,0.29,0.04,0.33,0.29,0.33,https://fbref.com/en/players/5fa86767/matchlogs/2024-2025/summary/Yuki-Ohashi-Match-Logs
16,Preston North End,Jeppe Okkels,Denmark,"FW,MF",25.0,1999.0,7,1,125,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/c3b0f15f/matchlogs/2024-2025/summary/Jeppe-Okkels-Match-Logs
7,Hull City,Abdülkadir Ömür,Turkey,"MF,FW",25.0,1999.0,20,12,1064,11.8,0,0,0,0,0,0,1,0,0.8,0.8,0.8,1.6,24,35,65,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.14,0.07,0.14,https://fbref.com/en/players/6456e745/matchlogs/2024-2025/summary/Abdulkadir-Omur-Match-Logs
18,Sheffield United,Ryan One,Scotland,FW,18.0,2006.0,12,2,292,3.2,1,0,1,1,0,0,2,0,1.0,1.0,0.2,1.2,5,3,18,0.31,0.0,0.31,0.31,0.31,0.31,0.06,0.37,0.31,0.37,https://fbref.com/en/players/d4aa4582/matchlogs/2024-2025/summary/Ryan-One-Match-Logs
6,Derby County,Ben Osborn,England,"MF,DF",29.0,1994.0,25,18,1702,18.9,0,1,1,0,0,0,2,0,0.3,0.3,1.7,2.1,14,66,38,0.0,0.05,0.05,0.0,0.05,0.02,0.09,0.11,0.02,0.11,https://fbref.com/en/players/79bc4c45/matchlogs/2024-2025/summary/Ben-Osborn-Match-Logs
16,Preston North End,Milutin Osmajić,Montenegro,FW,25.0,1999.0,34,20,1918,21.3,9,3,12,9,0,0,4,0,8.4,8.4,1.0,9.4,25,16,89,0.42,0.14,0.56,0.42,0.56,0.4,0.05,0.44,0.4,0.44,https://fbref.com/en/players/375ed9d7/matchlogs/2024-2025/summary/Milutin-Osmajic-Match-Logs
